wb-id,user-id,user-name,clean_content,full_content,related_video,related_pics,retweet,forward,comment,like,created at,relative time
4469674392075929,2758396921,Zu小zu,救命啊！母亲求助微博第五天了，虽然有热心相助的恩人帮忙指路。绝望的是最终依旧没有任何医院能收治我们，出省更是堪比登天！我们只能在家里眼泪流干，什么都做不了啊！  对于飞来横祸的普通老百姓，一条命算什么？蝼蚁一般而已！我们哪里是在人间？我们分明就是在地狱！@急诊夜鹰 @央视新闻,"救命啊！母亲求助微博第五天了，虽然有热心相助的恩人帮忙指路。绝望的是最终依旧没有任何医院能收治我们，出省更是堪比登天！我们只能在家里眼泪流干，什么都做不了啊！<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>  对于飞来横祸的普通老百姓，一条命算什么？蝼蚁一般而已！我们哪里是在人间？我们分明就是在地狱！<a href='/n/急诊夜鹰'>@急诊夜鹰</a> <a href='/n/央视新闻'>@央视新闻</a>",{},{},"{'id': '4468380839154479', 'content': '绝望啊！求助微博5天了，不论是市长热线还是急救120还是卫生健委等无数网络求助平台 甚至所有的医院我们都求遍了。没有任何平台能救治我们，母亲依然只能在家里绝望的等待。救我的母亲啊！！我的手机号:13971576637母亲于元月3日在汉口同济医院住院等待排除胆囊肿瘤的手术，因手术患者太多医生让我们于元月15号先出院等大年初七再来手术。结果初六得知同济医院全部被发热病人征用，无法手术，具体手术时间只能等通知。当时我们想着特殊时期只要身体能承受就只能先等着吧。谁知最近母亲病情加剧，腹痛难忍，全身发黄严重。我在好大夫在线联系到当时给母亲会诊的申教授，教授告诉我必须尽快带母亲找医院做一个PTCD经皮肝内胆管穿刺引流的手术，才能让病情不再继续恶化。谁知连续4天打了无数医院电话都被告知疫情期间所有手术都停摆，不接病人，不接手术！又打了无数个市长热线、市卫健委、指挥中心、社区等各部门电话，都说现在只能管新冠肺炎病人，其他病人都只能让路，只能等疫情结束等通知！！有好心的医务工作人员告诉我:现在就是天灾，很多像你母亲这样的病人都无法得到救治，现在只能管新冠病人，其他病人只能等！疫情期间大家都难熬，我们已经自我隔离19天没有感染新冠病毒！但是我母亲的命也是一条生命啊，我们难道就要这样眼睁睁的看着母亲离开我们么？我母亲才63岁啊！母亲本来患有多种基础疾病，经不起折腾了。目前母亲生死攸关，急需动手术！！<br /> 求好心人帮忙扩散，联系相关渠道和可做此穿刺手术的医院！！！！实在求助无门了，求助微博好心人帮帮我们！<a href=\'/n/来去之间\'>@来去之间</a> <a href=\'/n/次回鹳\'>@次回鹳</a> <a href=\'/n/内藤君和西瓜酱\'>@内藤君和西瓜酱</a> <a href=\'/n/协和医生Do先生\'>@协和医生Do先生</a> <a href=\'/n/我不是谦哥儿\'>@我不是谦哥儿</a> <a href=\'/n/三联生活周刊\'>@三联生活周刊</a> <a href=\'/n/央视新闻\'>@央视新闻</a> <a href=\'/n/人民日报\'>@人民日报</a>  <a href=\'/n/急诊夜鹰\'>@急诊夜鹰</a> <a href=\'/n/仓酱_\'>@仓酱_</a> <a href=\'/n/童之伟\'>@童之伟</a> <a href=\'/n/侠客岛\'>@侠客岛</a> <a href=\'/n/武汉市长专线\'>@武汉市长专线</a> <a href=\'/n/头条新闻\'>@头条新闻</a>  <a href=\'/n/凤凰网\'>@凤凰网</a> <a href=\'/n/武汉市卫生健康委员会\'>@武汉市卫生健康委员会</a> <a href=\'/n/我不是谦哥儿\'>@我不是谦哥儿</a> <a href=\'/n/长江日报\'>@长江日报</a> <a  href=""https://m.weibo.cn/p/index?extparam=%E8%82%BA%E7%82%8E%E6%82%A3%E8%80%85%E6%B1%82%E5%8A%A9&containerid=1008084882401a015244a2ab18ee43f7772d6f"" data-hide=""""><span class=\'url-icon\'><img style=\'width: 1rem;height: 1rem\' src=\'https://n.sinaimg.cn/photo/5213b46e/20180926/timeline_card_small_super_default.png\'></span><span class=""surl-text"">肺炎患者求助</span></a> <a href=\'/n/糖呗张丁文\'>@糖呗张丁文</a> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E9%9D%9E%E8%82%BA%E7%82%8E%E5%8D%B1%E9%87%8D%E7%97%85%E4%BA%BA%E6%B1%82%E5%8A%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E9%9D%9E%E8%82%BA%E7%82%8E%E5%8D%B1%E9%87%8D%E7%97%85%E4%BA%BA%E6%B1%82%E5%8A%A9%23"" data-hide=""""><span class=""surl-text"">#武汉非肺炎危重病人求助#</span></a> <a  href=""https://m.weibo.cn/p/index?extparam=%E8%82%BA%E7%82%8E%E6%82%A3%E8%80%85%E6%B1%82%E5%8A%A9&containerid=1008084882401a015244a2ab18ee43f7772d6f"" data-hide=""""><span class=\'url-icon\'><img style=\'width: 1rem;height: 1rem\' src=\'https://n.sinaimg.cn/photo/5213b46e/20180926/timeline_card_small_super_default.png\'></span><span class=""surl-text"">肺炎患者求助</span></a> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E9%9D%9E%E8%82%BA%E7%82%8E%E5%8D%B1%E9%87%8D%E7%97%85%E4%BA%BA%E6%B1%82%E5%8A%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E9%9D%9E%E8%82%BA%E7%82%8E%E5%8D%B1%E9%87%8D%E7%97%85%E4%BA%BA%E6%B1%82%E5%8A%A9%23"" data-hide=""""><span class=""surl-text"">#武汉非肺炎危重病人求助#</span></a> <a href=\'/n/协和医生Do先生\'>@协和医生Do先生</a> <a href=\'/n/糖呗张丁文\'>@糖呗张丁文</a>', 'user': {'id': 2758396921, 'name': 'Zu小zu'}}",1308,134,236,1581652540.008711,02-08
4469130197204034,2758396921,Zu小zu,我母亲求助微博三天了，虽然有热心相助的恩人帮忙指路。事实最终依旧没有任何医院能收治我们，出省更是堪比登天！我们只能在家里绝望到无法呼吸，眼泪流干，什么都做不了啊！！！  对于飞来横祸的普通老百姓，一条命算什么？蝼蚁一般而已！！我们哪里是在人间？我们分明就是在地狱啊！,"我母亲求助微博三天了，虽然有热心相助的恩人帮忙指路。事实最终依旧没有任何医院能收治我们，出省更是堪比登天！我们只能在家里绝望到无法呼吸，眼泪流干，什么都做不了啊！！！<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>  对于飞来横祸的普通老百姓，一条命算什么？蝼蚁一般而已！！我们哪里是在人间？我们分明就是在地狱啊！<span class=""url-icon""><img alt=[伤心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-934f730572.png"" style=""width:1em; height:1em;"" /></span>",{},{},"{'id': '4469064405458833', 'content': '刚才母亲白血病的女生说他们群里的病友都不怎么好，抗癌药没了，医院不开门诊开不了药，感染风险也很大。很多病友即将化疗，没办法在家挺着，也不知道还要挺多久。只能再呼吁一次，能不能允许慢性病和癌症病人异地转诊？武汉还有很多其他病人，周边省份还有哪些普通门诊能接诊？大家帮忙转转吧，谢谢。 ', 'user': {'id': 6493396078, 'name': '次回鹳'}}",102,54,93,1581652545.312509,02-07
4468380839154479,2758396921,Zu小zu,绝望啊！求助微博5天了，不论是市长热线还是急救120还是卫生健委等无数网络求助平台 甚至所有的医院我们都求遍了。没有任何平台能救治我们，母亲依然只能在家里绝望的等待。救我的母亲啊！！我的手机号:13971576637母亲于元月3日在汉口同济医院住院等待排除胆囊肿瘤的手术，因手术患者太多医生让我们于元月15号先出院等大年初七再来手术。结果初六得知同济医院全部被发热病人征用，无法手术，具体手术时间只能等通知。当时我们想着特殊时期只要身体能承受就只能先等着吧。谁知最近母亲病情加剧，腹痛难忍，全身发黄严重。我在好大夫在线联系到当时给母亲会诊的申教授，教授告诉我必须尽快带母亲找医院做一个PTCD经皮肝内胆管穿刺引流的手术，才能让病情不再继续恶化。谁知连续4天打了无数医院电话都被告知疫情期间所有手术都停摆，不接病人，不接手术！又打了无数个市长热线、市卫健委、指挥中心、社区等各部门电话，都说现在只能管新冠肺炎病人，其他病人都只能让路，只能等疫情结束等通知！！有好心的医务工作人员告诉我:现在就是天灾，很多像你母亲这样的病人都无法得到救治，现在只能管新冠病人，其他病人只能等！疫情期间大家都难熬，我们已经自我隔离19天没有感染新冠病毒！但是我母亲的命也是一条生命啊，我们难道就要这样眼睁睁的看着母亲离开我们么？我母亲才63岁啊！母亲本来患有多种基础疾病，经不起折腾了。目前母亲生死攸关，急需动手术！！/**/ 求好心人帮忙扩散，联系相关渠道和可做此穿刺手术的医院！！！！实在求助无门了，求助微博好心人帮帮我们！@来去之间 @次回鹳 @内藤君和西瓜酱 @协和医生Do先生 @我不是谦哥儿 @三联生活周刊 @央视新闻 @人民日报  @急诊夜鹰 @仓酱_ @童之伟 @侠客岛 @武汉市长专线 @头条新闻  @凤凰网 @武汉市卫生健康委员会 @我不是谦哥儿 @长江日报  @糖呗张丁文    @协和医生Do先生 @糖呗张丁文,"绝望啊！求助微博5天了，不论是市长热线还是急救120还是卫生健委等无数网络求助平台 甚至所有的医院我们都求遍了。没有任何平台能救治我们，母亲依然只能在家里绝望的等待。救我的母亲啊！！我的手机号:13971576637母亲于元月3日在汉口同济医院住院等待排除胆囊肿瘤的手术，因手术患者太多医生让我们于元月15号先出院等大年初七再来手术。结果初六得知同济医院全部被发热病人征用，无法手术，具体手术时间只能等通知。当时我们想着特殊时期只要身体能承受就只能先等着吧。谁知最近母亲病情加剧，腹痛难忍，全身发黄严重。我在好大夫在线联系到当时给母亲会诊的申教授，教授告诉我必须尽快带母亲找医院做一个PTCD经皮肝内胆管穿刺引流的手术，才能让病情不再继续恶化。谁知连续4天打了无数医院电话都被告知疫情期间所有手术都停摆，不接病人，不接手术！又打了无数个市长热线、市卫健委、指挥中心、社区等各部门电话，都说现在只能管新冠肺炎病人，其他病人都只能让路，只能等疫情结束等通知！！有好心的医务工作人员告诉我:现在就是天灾，很多像你母亲这样的病人都无法得到救治，现在只能管新冠病人，其他病人只能等！疫情期间大家都难熬，我们已经自我隔离19天没有感染新冠病毒！但是我母亲的命也是一条生命啊，我们难道就要这样眼睁睁的看着母亲离开我们么？我母亲才63岁啊！母亲本来患有多种基础疾病，经不起折腾了。目前母亲生死攸关，急需动手术！！<br /> 求好心人帮忙扩散，联系相关渠道和可做此穿刺手术的医院！！！！实在求助无门了，求助微博好心人帮帮我们！<a href='/n/来去之间'>@来去之间</a> <a href='/n/次回鹳'>@次回鹳</a> <a href='/n/内藤君和西瓜酱'>@内藤君和西瓜酱</a> <a href='/n/协和医生Do先生'>@协和医生Do先生</a> <a href='/n/我不是谦哥儿'>@我不是谦哥儿</a> <a href='/n/三联生活周刊'>@三联生活周刊</a> <a href='/n/央视新闻'>@央视新闻</a> <a href='/n/人民日报'>@人民日报</a>  <a href='/n/急诊夜鹰'>@急诊夜鹰</a> <a href='/n/仓酱_'>@仓酱_</a> <a href='/n/童之伟'>@童之伟</a> <a href='/n/侠客岛'>@侠客岛</a> <a href='/n/武汉市长专线'>@武汉市长专线</a> <a href='/n/头条新闻'>@头条新闻</a>  <a href='/n/凤凰网'>@凤凰网</a> <a href='/n/武汉市卫生健康委员会'>@武汉市卫生健康委员会</a> <a href='/n/我不是谦哥儿'>@我不是谦哥儿</a> <a href='/n/长江日报'>@长江日报</a> <a  href=""https://m.weibo.cn/p/index?extparam=%E8%82%BA%E7%82%8E%E6%82%A3%E8%80%85%E6%B1%82%E5%8A%A9&containerid=1008084882401a015244a2ab18ee43f7772d6f"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://n.sinaimg.cn/photo/5213b46e/20180926/timeline_card_small_super_default.png'></span><span class=""surl-text"">肺炎患者求助</span></a> <a href='/n/糖呗张丁文'>@糖呗张丁文</a> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E9%9D%9E%E8%82%BA%E7%82%8E%E5%8D%B1%E9%87%8D%E7%97%85%E4%BA%BA%E6%B1%82%E5%8A%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E9%9D%9E%E8%82%BA%E7%82%8E%E5%8D%B1%E9%87%8D%E7%97%85%E4%BA%BA%E6%B1%82%E5%8A%A9%23"" data-hide=""""><span class=""surl-text"">#武汉非肺炎危重病人求助#</span></a> <a  href=""https://m.weibo.cn/p/index?extparam=%E8%82%BA%E7%82%8E%E6%82%A3%E8%80%85%E6%B1%82%E5%8A%A9&containerid=1008084882401a015244a2ab18ee43f7772d6f"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://n.sinaimg.cn/photo/5213b46e/20180926/timeline_card_small_super_default.png'></span><span class=""surl-text"">肺炎患者求助</span></a> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E9%9D%9E%E8%82%BA%E7%82%8E%E5%8D%B1%E9%87%8D%E7%97%85%E4%BA%BA%E6%B1%82%E5%8A%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E9%9D%9E%E8%82%BA%E7%82%8E%E5%8D%B1%E9%87%8D%E7%97%85%E4%BA%BA%E6%B1%82%E5%8A%A9%23"" data-hide=""""><span class=""surl-text"">#武汉非肺炎危重病人求助#</span></a> <a href='/n/协和医生Do先生'>@协和医生Do先生</a> <a href='/n/糖呗张丁文'>@糖呗张丁文</a>",{},"[{'pid': 'a469cbf9gy1gbkrk45uz2j20u0140jta', 'url': 'https://wx1.sinaimg.cn/orj360/a469cbf9gy1gbkrk45uz2j20u0140jta.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 480, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx1.sinaimg.cn/large/a469cbf9gy1gbkrk45uz2j20u0140jta.jpg', 'geo': {'width': '1080', 'height': '1440', 'croped': False}}}, {'pid': 'a469cbf9gy1gbkrk4s939j20u0140tdo', 'url': 'https://wx3.sinaimg.cn/orj360/a469cbf9gy1gbkrk4s939j20u0140tdo.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 480, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx3.sinaimg.cn/large/a469cbf9gy1gbkrk4s939j20u0140tdo.jpg', 'geo': {'width': '1080', 'height': '1440', 'croped': False}}}, {'pid': 'a469cbf9gy1gbkrk5fq8zj20v91voqee', 'url': 'https://wx3.sinaimg.cn/orj360/a469cbf9gy1gbkrk5fq8zj20v91voqee.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 779, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx3.sinaimg.cn/large/a469cbf9gy1gbkrk5fq8zj20v91voqee.jpg', 'geo': {'width': '1125', 'height': '2436', 'croped': False}}}, {'pid': 'a469cbf9gy1gbpae53qknj20pt1hc1jj', 'url': 'https://wx3.sinaimg.cn/orj360/a469cbf9gy1gbpae53qknj20pt1hc1jj.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 744, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx3.sinaimg.cn/large/a469cbf9gy1gbpae53qknj20pt1hc1jj.jpg', 'geo': {'width': '929', 'height': '1920', 'croped': False}}}, {'pid': 'a469cbf9gy1gbpae5rjr1j20v91vohcr', 'url': 'https://wx1.sinaimg.cn/orj360/a469cbf9gy1gbpae5rjr1j20v91vohcr.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 779, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx1.sinaimg.cn/large/a469cbf9gy1gbpae5rjr1j20v91vohcr.jpg', 'geo': {'width': '1125', 'height': '2436', 'croped': False}}}]",{},7977,743,3729,1581652550.776448,02-04
4467922254543023,2758396921,Zu小zu,我发表了头条文章:《足不出户第十二天！》  ,"我发表了头条文章:《足不出户第十二天！》 <a data-url=""http://t.cn/A6PY65VH"" href=""https://weibo.com/ttarticle/p/show?id=2309404467922251678048"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png'></span><span class=""surl-text"">足不出户第十二天！</span></a> ",{},{},{},2,31,37,1581652554.920741,02-03
4465737248656439,2758396921,Zu小zu,我发表了头条文章:《足不出户第六天了！》  ,"我发表了头条文章:《足不出户第六天了！》 <a data-url=""http://t.cn/A6PxSUFe"" href=""https://weibo.com/ttarticle/p/show?id=2309404465737245786226"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png'></span><span class=""surl-text"">足不出户第六天了！</span></a> ",{},{},{},2,40,30,1581652558.053417,01-28
4465280455237102,2758396921,Zu小zu,今天真的只是初三么？从封城到今日，一个礼拜不到的时间仿佛一个世纪，度日如年啊！ ,今天真的只是初三么？从封城到今日，一个礼拜不到的时间仿佛一个世纪，度日如年啊！ ,{},{},{},0,18,17,1581652564.22289,01-27
4464259348500367,2758396921,Zu小zu,揪心。,揪心。,{},{},"{'id': '4464233695425966', 'content': '<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E6%B0%91%E9%97%B4%E5%8F%B8%E6%9C%BA%E5%9B%A2%E9%98%9F%E8%87%AA%E5%8F%91%E6%8E%A5%E9%80%81%E5%8C%BB%E6%8A%A4%E5%B7%A5%E4%BD%9C%E8%80%85%23&extparam=%23%E6%AD%A6%E6%B1%89%E6%B0%91%E9%97%B4%E5%8F%B8%E6%9C%BA%E5%9B%A2%E9%98%9F%E8%87%AA%E5%8F%91%E6%8E%A5%E9%80%81%E5%8C%BB%E6%8A%A4%E5%B7%A5%E4%BD%9C%E8%80%85%23"" data-hide=""""><span class=""surl-text"">#武汉民间司机团队自发接送医护工作者#</span></a> 扩！武汉有需要的医护人员可以直接扫码进群！<br />让医护人员有车接送上下班！ <br />补充：请需要帮助的医护工作者加图一的QQ群，没有人员限制！<br /><br />补充：现在一群已经满了，在群里的朋友也拉不了群了，目前还在协调已有参与者中，大家有需要可以直接加微信lizhi40129878，等待下一次拉群消息<br /><br />补充：武汉医疗接站支援自驾队#各大医护人员如需接送，请联系陈先生13808603366[加油] 目前已有二十几辆车<br />🙏众志成城，共克时艰🙏', 'user': {'id': 3597569230, 'name': '内藤君和西瓜酱'}}",1,0,2,1581652569.500297,01-24
4463988236955889,2758396921,Zu小zu,转发微博,转发微博,{},{},"{'id': '4463953461238347', 'content': '<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E7%B4%A7%E6%80%A5%E6%B1%82%E6%8F%B4%23&extparam=%23%E6%AD%A6%E6%B1%89%E7%B4%A7%E6%80%A5%E6%B1%82%E6%8F%B4%23"" data-hide=""""><span class=""surl-text"">#武汉紧急求援#</span></a> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%8924%E5%B0%8F%E6%97%B6%E6%8D%90%E8%B5%A0%E7%94%B5%E8%AF%9D%23&extparam=%23%E6%AD%A6%E6%B1%8924%E5%B0%8F%E6%97%B6%E6%8D%90%E8%B5%A0%E7%94%B5%E8%AF%9D%23"" data-hide=""""><span class=""surl-text"">#武汉24小时捐赠电话#</span></a> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%A4%9A%E5%AE%B6%E5%8C%BB%E9%99%A2%E8%AF%B7%E6%B1%82%E6%94%AF%E6%8F%B4%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%A4%9A%E5%AE%B6%E5%8C%BB%E9%99%A2%E8%AF%B7%E6%B1%82%E6%94%AF%E6%8F%B4%23"" data-hide=""""><span class=""surl-text"">#武汉多家医院请求支援#</span></a> (名单持续更新补充！均为各医院官方发布，资源紧张，请求支援！)<br />请扩散转发  <br />⚠️武汉新冠肺炎防控指挥部第4号通告‼️<br />⚠️武汉协和医院               请求支援‼️<br />⚠️武汉大学人民医院       请求支援‼️<br />⚠️武汉大学中南医院       请求支援‼️ <br />⚠️湖北省中医院               请求支援 ‼️<br />⚠️武汉市中心医院           请求支援 ‼️<br />⚠️武汉协和红十字医院   请求支援 ‼️<br />⚠️武汉市儿童医院           请求支援 ‼️ <br />⚠️武汉市第一医院           请求支援 ‼️ <br />⚠️武汉市红十字会           请求支援 ‼️ <br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E9%98%B2%E6%8E%A7%E6%8C%87%E6%8C%A5%E9%83%A8%E7%AC%AC4%E5%8F%B7%E9%80%9A%E5%91%8A%23&extparam=%23%E6%AD%A6%E6%B1%89%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E9%98%B2%E6%8E%A7%E6%8C%87%E6%8C%A5%E9%83%A8%E7%AC%AC4%E5%8F%B7%E9%80%9A%E5%91%8A%23"" data-hide=""""><span class=""surl-text"">#武汉新冠肺炎防控指挥部第4号通告#</span></a>', 'user': {'id': 3141296113, 'name': '协和医生Do先生'}}",4,0,0,1581652575.800805,01-23
